conversion_id,campaign_id,timestamp,user_id,revenue_usd,country,customer_segment
CONV3553,CMP040,2026-04-15 13:54:27,4b9a9487-8a8d-4596-a152-24ce80ca0a6b,197.97,UK,New
CONV3554,CMP004,2026-12-10 12:35:54,89051c17-5185-4707-b10d-53802c017977,262.02,USA,New
CONV3555,CMP020,2026-01-05 06:41:04,19eb9bbd-c4fd-4d02-a896-265559a538bd,229.32,India,Returning
CONV3556,CMP039,2026-01-21 02:42:07,f1a2c5a4-e8c8-4889-b4d5-30e3406ec8bd,270.26,Germany,Returning
CONV3557,CMP024,2026-10-01 22:08:48,14aabd70-bd05-4650-b1ec-f10c80f945af,229.7,Germany,New
CONV3558,CMP033,2025-10-08 21:55:37,2242b2d6-64c9-42e6-8efb-2da856102e14,264.16,India,New
CONV3559,CMP019,2025-04-14 15:26:27,2efd83c6-eb40-4beb-9a60-9cba7dbc68f5,94.26,Canada,Returning
CONV3560,CMP030,2026-08-01 18:49:26,8dfb8530-1fe4-4178-b560-936d65886e47,159.39,India,Returning
CONV3561,CMP024,2026-10-03 07:52:40,57dc6f5e-f618-4f92-95a9-f6d17d14e5f8,33.6,India,New
CONV3562,CMP038,2025-02-12 10:47:56,b7e3b766-7d01-4353-9ccf-8b63c19fd707,139.34,Germany,Returning
CONV3563,CMP002,2025-04-26 00:13:01,97cabb42-30e7-4e5c-9b3b-a472f5fa43a0,125.24,UK,New
CONV3564,CMP013,2025-11-18 22:09:32,cf5589b8-1ef6-4d9c-9db4-380c54418aea,42.46,India,New
CONV3565,CMP014,2026-11-14 22:26:08,98e1161b-0b0a-4faf-8d17-d6c104cb2cfa,166.91,Germany,Returning
CONV3566,CMP014,2026-10-25 20:12:43,7c859fa7-19fb-427d-b4b3-509e413a4d28,254.63,India,Returning
CONV3567,CMP001,2026-04-10 11:33:17,0aca22bf-0885-4fbc-8cd0-e798bf4ea662,135.61,India,New
CONV3568,CMP030,2026-07-27 11:04:28,2e7729f0-e711-4845-be85-168530ebc177,38.49,UK,New
CONV3569,CMP023,2026-04-26 20:18:51,8dbf3e6c-2b3d-4bf5-a763-76d9543e007b,244.7,India,Returning
CONV3570,CMP036,2025-10-20 15:08:41,071b60e3-519d-47d9-b707-31b16eab1516,71.87,India,New
CONV3571,CMP029,2026-01-16 00:06:40,d3170b17-c3db-47f5-869e-06406528a33c,116.41,India,VIP
CONV3572,CMP010,2026-10-01 18:04:12,189741e6-cad3-4775-9b94-a38515f7b24d,276.6,USA,VIP
CONV3573,CMP018,2026-08-16 10:15:20,9dcbbac5-717a-4655-aa52-d7a311ec78da,232.31,India,New
CONV3574,CMP034,2026-10-14 05:16:52,2bb9d4cf-a389-4544-80f2-491548baf732,53.85,Germany,New
CONV3575,CMP030,2026-07-13 20:59:58,6c994749-e669-44f0-bc31-6fcce4f2a497,195.16,UK,Returning
CONV3576,CMP036,2025-09-18 02:20:12,5c4f46de-c125-4904-98dd-5a4a452fa8ec,259.95,India,New
CONV3577,CMP031,2026-08-30 10:00:56,bc8fefab-ad59-44e1-a92c-94b22abc1950,165.12,Germany,VIP
CONV3578,CMP010,2026-09-16 12:03:21,931611ad-d28f-4444-99f8-15393e7598ee,223.86,India,New
CONV3579,CMP032,2026-10-08 16:43:27,2490409b-4fbd-435f-981f-9e7dc02dc238,160.4,USA,Returning
CONV3580,CMP020,2026-01-14 06:59:06,162e91be-faed-497a-b721-0fa7bd276e3d,295.82,India,New
CONV3581,CMP001,2026-04-16 03:16:10,47a214d5-1e09-422b-bb36-616d0fdd4b77,132.56,India,Returning
CONV3582,CMP020,2026-01-16 07:38:24,fd83d0b3-2327-490b-93ee-ed1d0caaa5ca,90.11,India,Returning
CONV3583,CMP014,2026-11-23 17:42:40,823791b4-a0f0-4551-8ed4-b6d1c186d358,55.95,UK,Returning
CONV3584,CMP018,2026-07-17 20:09:52,806aedbd-c858-4386-92fd-80b1d80e0f8f,88.71,USA,New
CONV3585,CMP018,2026-08-10 10:18:37,af4be13b-5702-439f-a86b-4657c6e967ec,47.38,UK,New
CONV3586,CMP039,2026-02-28 00:16:24,4e417ccb-89c6-4021-a2d2-0822104d2a45,49.12,UK,New
CONV3587,CMP032,2026-09-22 07:28:23,60164c20-f4df-4396-9110-66d9d9edac62,240.57,India,New
CONV3588,CMP025,2025-09-29 13:00:03,a69eff1f-0746-4fab-8196-86bbd86aa58e,281.06,India,New
CONV3589,CMP012,2026-10-19 01:03:31,f77310dc-7cb6-4645-a74b-873307db0363,190.06,UK,Returning
CONV3590,CMP009,2025-08-25 15:18:48,2361f1b7-00f1-4520-8bdf-872d7fcb50d3,134.23,UK,New
CONV3591,CMP016,2026-09-07 00:03:30,09108006-5bbb-4afe-bb5f-80a8f3d9a1d5,282.83,India,New
CONV3592,CMP037,2026-12-19 15:20:54,48861387-1050-42bd-8d41-4dd4f0738528,65.89,India,New
CONV3593,CMP022,2026-12-28 15:29:12,b7e8c00a-e9e8-46ac-8bfc-3fca304f07f8,79.71,India,Returning
CONV3594,CMP003,2026-11-23 10:01:07,1884693b-e95e-4510-a810-46d5945125c6,116.23,USA,Returning
CONV3595,CMP013,2025-11-27 11:07:29,67010492-25ce-4191-be37-40081f8477cc,178.78,UK,Returning
CONV3596,CMP003,2026-12-25 22:01:23,62db89fd-c93e-456f-a229-562720fba81b,98.58,India,VIP
CONV3597,CMP026,2026-12-07 13:36:51,f048ae3b-bff4-4578-b80b-74d2b7b70fcb,235.95,India,New
CONV3598,CMP018,2026-07-08 22:50:59,c9468831-de7e-456d-81e8-8accdc204964,22.69,India,VIP
CONV3599,CMP016,2026-07-28 12:40:32,00c8d5fe-9a95-4f4d-ac12-c8e2598e9fd3,43.17,India,Returning
CONV3600,CMP020,2026-01-09 12:48:11,c1475479-3db7-4e2d-a831-9cfa6066b05c,25.85,Germany,Returning
CONV3601,CMP011,2026-03-20 13:36:48,75845d0a-6855-471f-ab0e-f914c6c0ce5a,79.27,India,VIP
CONV3602,CMP001,2026-03-08 23:48:10,19a83557-5eae-4e2a-a9c0-d207d340765d,64.54,Germany,VIP
CONV3603,CMP009,2025-07-01 21:58:31,e47f7120-e48f-44fa-8afb-061168909a94,74.01,Canada,VIP
CONV3604,CMP004,2026-12-27 05:28:12,becee057-99cc-4ef5-9dfd-ad777af6e01a,91.22,USA,New
CONV3605,CMP019,2025-06-29 04:18:18,8a0270b9-b3f9-4e5d-8864-1039b4943f6e,265.27,India,New
CONV3606,CMP026,2026-12-09 10:17:00,f53d0d71-8676-4176-88d4-7411da073e24,269.59,India,Returning
CONV3607,CMP038,2025-02-13 18:13:37,ef51319b-94bc-43d0-841d-5d9b03b433b9,284.95,USA,New
CONV3608,CMP025,2025-08-15 09:24:52,34f996d6-f0cd-4ca4-888e-8e839f001538,36.21,India,Returning
CONV3609,CMP024,2026-12-03 19:51:22,8e2d4b0e-2fe0-435e-8280-3e46fc5f7ec4,144.84,USA,New
CONV3610,CMP015,2025-05-05 18:38:23,5371aee0-f150-4a9f-9460-2fdb12a94468,890.0,India,New
CONV3611,CMP009,2025-06-13 02:03:20,994a8184-6f66-44fa-bbf2-ed85ee88e06c,50.67,India,VIP
CONV3612,CMP022,2026-12-28 04:17:50,b8c743cc-cd57-4db6-ba53-9012df7bf3cc,249.02,India,New
CONV3613,CMP026,2026-12-10 11:23:18,0e94f589-81ea-4fb8-9009-83f22a1a9133,146.67,India,New
CONV3614,CMP038,2025-01-27 06:58:37,7892a0a5-43d2-487f-aab6-363e4fe3c953,91.78,USA,New
CONV3615,CMP020,2026-01-18 22:26:35,eb71748f-9167-4207-abc0-64950ce13ca5,270.69,India,Returning
CONV3616,CMP002,2025-02-04 19:51:25,ecdf5b3c-0451-4fe3-98c8-d79af3c35ec1,282.81,USA,New
CONV3617,CMP018,2026-08-18 16:11:09,ef5e50e6-45d4-4b0d-8738-b36a21281ec4,298.66,India,Returning
CONV3618,CMP033,2025-09-08 21:24:02,a74f701f-34f6-40dc-93e2-f1cfb64127b0,173.65,India,Returning
CONV3619,CMP026,2026-12-14 16:27:08,8b3b2d56-652c-4c5b-a12d-6709df0d547f,86.37,India,New
CONV3620,CMP022,2026-12-28 11:10:28,ee9a5bef-fb4a-4591-9e5a-955a63f0f5e3,62.65,UK,New
CONV3621,CMP011,2026-03-30 02:54:23,f533172d-b328-4857-8e86-5e68b0d23fb5,96.77,USA,New
CONV3622,CMP039,2025-12-19 04:58:44,18b32eff-88cb-4e57-afa3-6f92d74a01c6,256.44,Germany,New
CONV3623,CMP021,2026-01-03 04:57:23,55066a3d-0dac-40e0-8d3e-553a9eaabde7,224.1,USA,Returning
CONV3624,CMP024,2026-10-13 02:49:57,d67d7e8e-e381-4bbc-ae63-ac721dde04d7,288.37,Germany,Returning
CONV3625,CMP010,2026-08-20 23:02:01,e81c299d-2038-4a48-9abd-77b2cba02636,150.65,UK,VIP
CONV3626,CMP021,2026-01-10 13:23:15,ffdac401-e262-43a7-bf4a-78efa25bc4b8,65.02,India,New
CONV3627,CMP007,2026-05-28 05:15:13,7605d45f-77bd-4387-8629-135b4031070f,71.22,USA,New
CONV3628,CMP036,2025-10-06 07:27:31,ab78cce6-935d-43ba-9d85-ce7aa10ccdae,14.7,India,New
CONV3629,CMP009,2025-08-19 22:23:09,a84c5b3f-a29d-40b5-86e3-494704de2f03,298.3,UK,New
CONV3630,CMP021,2025-12-28 06:04:28,b41c40da-8413-47b6-8965-0e0c80df332c,62.59,India,New
CONV3631,CMP005,2026-04-28 15:15:05,c1be07c5-5b00-4ac5-bfd8-25e2ece9a38a,200.04,Germany,New
CONV3632,CMP038,2025-01-14 10:53:43,b682d46e-4347-49a5-80cc-a5b21fbdf129,229.52,UK,New
CONV3633,CMP018,2026-08-03 06:08:52,8149826f-791c-4a2c-837e-d86b590f3437,116.27,India,New
CONV3634,CMP036,2025-09-13 17:51:49,6a00fbf8-cfb8-413f-b38f-13e313a25c29,220.39,Germany,Returning
CONV3635,CMP031,2026-07-21 09:58:13,4780e612-d9dd-471d-ba1d-2d004a941e1a,124.99,Canada,VIP
CONV3636,CMP007,2026-06-22 09:00:02,f023cbf7-7e50-4d5c-a546-98df37cf181d,91.94,UK,New
CONV3637,CMP033,2025-08-29 02:07:38,1ba93c17-a4dc-4696-99a7-b9030bd12b24,201.52,India,New
CONV3638,CMP040,2026-03-28 10:49:50,09724522-9188-4199-9635-76ff140313ae,105.09,USA,New
CONV3639,CMP022,2026-12-30 06:43:26,ba861002-a3b6-454a-a498-cbd85b2a843d,191.66,UK,Returning
CONV3640,CMP036,2025-09-11 07:32:34,2ee5846a-251e-4c00-a6c5-6722b164c757,52.56,India,Returning
CONV3641,CMP008,2026-04-07 16:48:41,2b8bdef2-0b5d-4185-9456-b4521eec5a6e,248.77,USA,Returning
CONV3642,CMP029,2026-01-26 10:00:37,0395aa9a-2f66-45f6-a37c-942918a3d9d8,262.11,USA,New
CONV3643,CMP002,2025-03-19 17:15:14,1bdbb597-c859-4654-9c35-d25e9eb751ca,60.26,India,Returning
CONV3644,CMP024,2026-11-05 05:44:59,995fa4a7-f596-4b58-b7c5-8c3ed53e3718,47.73,USA,Returning
CONV3645,CMP003,2026-11-27 19:42:55,7cc3c8c4-0f5e-4d00-81cb-adc786eaea25,248.69,UK,New
CONV3646,CMP011,2026-03-19 14:30:56,7b9b5543-6cc9-4d89-85ef-5df6393ba454,29.31,India,Returning
CONV3647,CMP033,2025-10-02 22:37:31,a622eab1-d496-4c8a-a154-32950ac344bc,298.19,India,Returning
CONV3648,CMP014,2026-10-22 19:38:05,39bbd097-5575-4add-96e6-de1f5c8c081a,226.77,India,New
CONV3649,CMP023,2026-04-06 14:07:07,4c6b5b9d-f15d-4d32-aa0b-4b0715c6789a,33.09,India,New
CONV3650,CMP017,2025-12-04 17:52:24,b232a149-5643-4b4d-b5c3-977010089b5a,137.58,Canada,VIP
CONV3651,CMP009,2025-06-08 12:40:29,ffb261d1-a99c-429d-a38e-90ff4778b35e,113.18,Germany,VIP
CONV3652,CMP018,2026-09-15 01:15:13,328436d0-143e-4be5-8786-d2d46bc4b1a3,239.36,Germany,New
CONV3653,CMP027,2026-04-27 10:46:12,ed61bd7e-f8c4-4e4d-b243-c16f8d980292,159.65,USA,New
CONV3654,CMP037,2026-12-15 03:42:59,4f91b684-1677-45c8-bbb8-80b08a94cc31,141.19,USA,Returning
CONV3655,CMP014,2026-12-01 08:05:05,5c8eba30-9f83-4e52-bd27-d2e608dcf2ce,200.93,Germany,Returning
CONV3656,CMP013,2025-12-05 22:17:22,503d7b1b-9ecf-445b-b568-e4fc33a6f6c4,74.96,India,New
CONV3657,CMP030,2026-07-15 09:33:33,8649dea6-d52d-46c4-aa10-b33a8cf79ae7,292.32,India,New
CONV3658,CMP035,2026-09-05 00:33:25,b93c08dd-1192-4c76-a304-23aa8afad27e,261.17,India,VIP
CONV3659,CMP013,2025-11-20 00:06:57,1610c6d7-4972-4ede-bc46-b19bfe5c93d5,29.26,India,New
CONV3660,CMP001,2026-03-15 11:21:00,8aca1c8a-c0bc-4d5f-9c31-e20d27f293ec,15.91,India,Returning
CONV3661,CMP001,2026-03-19 21:01:46,b493b888-022f-4888-abd1-cce83dda5d41,113.82,Canada,New
CONV3662,CMP021,2026-01-10 05:40:31,a6662256-7968-4b1e-a127-bc38b3509156,22.56,India,New
CONV3663,CMP002,2025-04-30 08:18:20,04066bc6-cfa8-4ddf-98a2-ec0fec9bfc2f,18.35,Germany,New
CONV3664,CMP032,2026-09-23 16:42:02,99890655-2080-44d7-bd4f-2cb9388ccf75,290.26,USA,New
CONV3665,CMP032,2026-10-30 10:31:16,77baea6b-b527-449d-9218-0778488496ce,135.41,India,New
CONV3666,CMP010,2026-09-06 06:50:32,b57a6832-d5b1-48d1-859f-c44fa375f012,10.72,Canada,New
CONV3667,CMP033,2025-09-23 17:34:36,c4165aa3-471e-4747-9bab-c3aae64a5629,221.99,India,New
CONV3668,CMP016,2026-09-18 00:19:05,4882c428-e717-4437-83c7-59e5ea1304a3,212.65,Germany,New
CONV3669,CMP037,2026-12-20 00:46:07,8907d8ca-4222-4947-878e-d22caec4509f,240.37,India,VIP
CONV3670,CMP005,2026-05-16 00:19:22,94b1a0da-7a77-46aa-a8d0-da32802fa927,36.1,USA,New
CONV3671,CMP022,2026-12-28 19:32:12,8baf721d-bb0b-407a-a879-4c1a0d1998eb,73.85,USA,Returning
CONV3672,CMP002,2025-03-17 20:01:21,8d0f0462-320d-406e-b5a1-9bba9a31c155,75.94,India,VIP
CONV3673,CMP030,2026-07-11 21:45:49,2b4fb8bc-a1f8-40f1-a0b7-f52173e4acc8,147.23,USA,New
CONV3674,CMP036,2025-12-23 22:13:33,5a965785-c355-40bf-b0aa-c93dbba7fd59,191.18,India,Returning
CONV3675,CMP021,2025-12-11 20:17:17,7eb3c9f2-2133-4345-a120-e60eaf8ed287,198.17,Germany,VIP
CONV3676,CMP040,2026-04-21 04:06:45,049f149e-6f25-4af0-b0c6-b1d5ea04d786,285.69,USA,VIP
CONV3677,CMP024,2026-09-27 15:39:51,44b125d0-7e6e-4e4f-872b-b2356cbee171,220.73,India,Returning
CONV3678,CMP024,2026-11-28 16:42:46,3a94e2a9-6497-4a0b-83df-3818edd62242,149.07,Canada,New
CONV3679,CMP004,2026-12-05 00:55:53,f4596a97-0bb6-45c9-8023-a6772557141b,192.8,India,VIP
CONV3680,CMP017,2025-12-09 11:55:48,da97a39a-2660-451d-8ea6-a5d4805e0604,92.98,Germany,New
CONV3681,CMP003,2026-12-20 18:46:00,62a4d5d5-7d72-4993-88aa-4a362f98d1ae,27.92,USA,New
CONV3682,CMP011,2026-02-28 06:15:06,7b859348-d17e-4475-9b8b-5b795f5abed1,61.2,USA,Returning
CONV3683,CMP016,2026-07-24 17:20:58,06a65353-4682-47a8-a270-bb38b9779455,40.77,India,New
CONV3684,CMP002,2025-02-06 23:07:13,a9bb2472-85a4-4f9d-b8ba-a608d13664a9,123.15,India,Returning
CONV3685,CMP016,2026-07-27 17:31:23,dc52a0b1-3ebf-44de-91fd-d43eb7aa9985,217.37,India,New
CONV3686,CMP004,2026-12-16 02:43:42,a800eb2f-d827-4ea6-8fed-292a002a6993,290.14,Germany,New
CONV3687,CMP024,2026-10-04 22:45:18,bd6a4352-e292-43fe-992e-e71e2ae5e74f,77.86,India,New
CONV3688,CMP014,2026-11-07 09:10:04,27253914-2254-4adc-9260-3a6715f3c0ef,151.5,USA,New
CONV3689,CMP006,2025-09-11 03:55:03,3a26471e-8f70-46a2-993f-3f543d7ac729,73.55,India,Returning
CONV3690,CMP019,2025-05-03 14:58:51,8834b66b-c3c2-4591-82a3-a7fa0cc832ed,222.95,UK,New
CONV3691,CMP004,2026-12-06 14:07:25,665777ea-8bf1-4522-ad44-c3f998f0d803,45.06,India,VIP
CONV3692,CMP025,2025-08-19 10:45:02,7ba8d3d3-40d2-4e42-9904-e9cf37392557,12.81,Canada,New
CONV3693,CMP022,2026-12-30 16:56:28,3b754638-2ce9-485a-af48-50cc446be2bf,46.56,Canada,New
CONV3694,CMP036,2026-01-01 06:17:00,d0a719fd-1db8-47a1-b89a-ebe4154d2516,10.5,India,Returning
CONV3695,CMP013,2025-12-08 05:45:22,2f484928-2102-4741-a1ad-479fad4ea4d6,151.65,India,Returning
CONV3696,CMP028,2025-10-26 11:51:27,463be8d9-53b4-43b0-915e-26ef2f8428a1,39.55,India,Returning
CONV3697,CMP032,2026-10-17 18:22:12,b3155078-0624-4279-946e-4a707f1cc014,178.25,UK,New
CONV3698,CMP023,2026-03-09 11:10:09,68a310d3-7cf5-4e1c-a125-b04dbc1c36e6,121.28,USA,New
CONV3699,CMP003,2026-11-10 07:54:48,84997d59-8881-4692-b28b-5604199e388c,49.06,India,New
CONV3700,CMP034,2026-10-14 19:10:59,8ff82a44-b24a-425b-9ba1-2d837ecc15a2,209.48,India,New
CONV3701,CMP013,2025-12-09 01:02:47,3c7636b3-fe3b-46e8-aeae-ec3bc4b04a77,80.98,USA,Returning
CONV3702,CMP007,2026-08-18 20:06:21,50334dbb-9fb1-4d60-83bb-95f6887b247a,23.68,USA,New
CONV3703,CMP037,2026-12-16 11:53:16,046ae5e8-7191-402e-886b-ef8adb1fa917,246.46,Canada,Returning
CONV3704,CMP032,2026-11-08 19:33:32,26544223-ef80-4fbc-8885-806f40bbdbe6,186.29,USA,VIP
CONV3705,CMP025,2025-07-03 04:09:57,020d695b-1c33-4dd3-958e-870714448520,180.43,India,VIP
CONV3706,CMP020,2025-12-21 14:17:13,6cbba7ea-2c56-40db-b8cf-2d1d305a340b,153.18,USA,New
CONV3707,CMP025,2025-08-08 05:09:47,4e95f361-2b60-4cb2-8be3-ba22521aec17,23.93,Canada,New
CONV3708,CMP029,2026-03-01 00:46:35,2a003d30-6628-47b3-aa93-b7af1f4e6dee,293.31,UK,Returning
CONV3709,CMP008,2026-04-02 01:25:48,1fbb9548-2a78-40b3-9a08-bf99059233f4,268.36,UK,New
CONV3710,CMP036,2025-12-10 14:55:34,e05c0e1a-6bbb-4582-9558-cca283d419aa,115.51,UK,New
CONV3711,CMP027,2026-05-20 00:15:05,6e30b965-0483-4312-9c9b-d2427b9fe320,154.38,India,VIP
CONV3712,CMP020,2026-01-25 22:49:10,d5a419ac-e63b-4a49-9356-1b2cc63d03d0,116.57,UK,New
CONV3713,CMP025,2025-07-21 03:56:20,0327324d-0cdb-470f-9c09-31dfb1582e12,18.66,USA,Returning
CONV3714,CMP026,2026-12-29 12:48:14,c083bcbc-1205-42ee-a4f0-c80016120408,41.85,Canada,New
CONV3715,CMP017,2025-12-06 00:49:22,61ed6fb2-c659-4b56-8430-7bf82d80074b,182.54,USA,VIP
CONV3716,CMP036,2025-10-10 09:53:39,cbf87bd1-cc6b-4dc6-86c5-d28b70c74827,157.59,USA,Returning
CONV3717,CMP018,2026-07-30 15:22:17,c22e1fc2-e715-43aa-bd01-1435796a3100,191.04,India,New
CONV3718,CMP014,2026-12-04 02:55:55,d28e08ba-57ac-4a1d-a472-c5aa035bf54d,50.51,India,Returning
CONV3719,CMP028,2025-11-17 19:44:39,431d8aba-f052-4c6b-8514-ff61e618faf3,145.3,India,New
CONV3720,CMP035,2026-11-14 03:01:36,86a4ba29-0d41-4c9b-ae71-f14b9d8d100b,196.55,Canada,VIP
CONV3721,CMP037,2026-11-17 19:48:29,28f64430-ba7f-40d3-89b3-28115a2c9074,256.42,USA,Returning
CONV3722,CMP039,2026-02-23 04:29:59,9db9025d-014d-468a-a6cf-754855687f7e,208.62,UK,Returning
CONV3723,CMP035,2026-10-24 13:36:27,1bc9fae4-2fd8-405f-9bdb-f0fa89a05601,148.17,Germany,New
CONV3724,CMP037,2026-12-24 14:45:30,45c33907-a842-46fc-80ef-b5e1ca397e0d,198.92,India,VIP
CONV3725,CMP024,2026-10-31 09:15:51,608eb88c-56ab-49a1-b186-607a52fe907f,81.18,India,Returning
CONV3726,CMP011,2026-03-06 01:38:16,079e162e-5266-4abd-8354-4a6c0245c868,117.76,Germany,New
CONV3727,CMP022,2026-12-28 23:16:12,bb40685f-c7bd-4f27-bbc6-efe22835cfdd,207.34,USA,Returning
CONV3728,CMP038,2025-02-19 15:49:36,6dc08f8e-3606-4e99-b9e0-717eb711018a,50.12,India,New
CONV3729,CMP029,2026-01-14 22:25:24,7f52ebfb-81dd-48c5-86cf-ae9ba54f6b97,105.59,UK,Returning
CONV3730,CMP040,2026-04-19 00:07:05,976f0863-eb7e-4791-b55e-3ed09934cac1,77.56,India,New
CONV3731,CMP006,2025-09-20 05:38:59,79d7de72-ba31-4603-817c-6bbf04161873,140.8,India,New
CONV3732,CMP011,2026-02-13 17:43:52,8212ebd1-d85a-4ffb-a4cd-a3ebdd6350b0,17.92,India,Returning
CONV3733,CMP039,2026-02-09 05:24:00,aad4a350-9e39-4106-86b7-9bd5f51c9818,2683.3999999999996,India,New
CONV3734,CMP009,2025-07-18 05:51:46,7062f1ae-a84e-4726-95c8-bb130b13e9cc,281.8,India,Returning
CONV3735,CMP022,2026-12-30 11:44:29,d87a1756-b5cb-47c5-9767-3de934a28641,166.27,USA,New
CONV3736,CMP015,2025-05-20 01:38:21,04469c8a-f6fe-49de-83e6-3306668f2d91,261.86,Germany,New
CONV3737,CMP038,2025-02-12 19:07:08,d3a3e004-24f1-4f05-b369-a334b633eaae,84.67,UK,VIP
CONV3738,CMP019,2025-03-11 00:04:35,4dac3c93-6eac-4499-bdef-ab5004c91734,253.17,India,Returning
CONV3739,CMP004,2026-12-27 11:17:31,4825fb9c-3afb-4346-8ea8-2ca3f126c3a1,91.23,Germany,New
CONV3740,CMP013,2025-12-11 22:02:16,8a4f39ec-5d0f-4df5-8c62-798f9efd1761,5595.599999999999,USA,New
CONV3741,CMP007,2026-07-31 00:07:55,9f083192-3a64-4057-89d8-c1a8391fe387,230.04,Canada,Returning
CONV3742,CMP006,2025-08-12 21:47:44,ab086bb5-38c2-4ffb-9f12-937d394beaa5,34.18,UK,New
CONV3743,CMP019,2025-05-03 15:40:40,230b0bc6-2ee0-429e-a3de-bec2b18320df,55.75,Germany,New
CONV3744,CMP035,2026-09-27 22:21:32,669d8b10-ad3f-416e-8d87-e9f4243b4f13,80.7,UK,Returning
CONV3745,CMP003,2026-12-24 04:56:23,4514569e-a048-4ed1-bd5e-31f7dea91227,243.86,Germany,VIP
CONV3746,CMP040,2026-04-26 00:14:56,2ca70ec6-6995-429a-8d5d-4e1b7019f404,92.82,UK,Returning
CONV3747,CMP022,2026-12-29 23:06:27,e53c3bed-5207-4ac6-a599-58a711ba9ab6,94.81,USA,Returning
CONV3748,CMP007,2026-07-09 21:51:42,5da558da-ade7-44a1-87dc-d0e99a6b13fb,134.23,India,New
CONV3749,CMP007,2026-06-23 04:16:44,12dcd1d2-5749-42af-942f-3beef21add73,147.73,Germany,Returning
CONV3750,CMP022,2026-12-28 23:07:47,474fc874-1b0a-4fdc-b822-11426945c84f,223.01,India,Returning
CONV3751,CMP026,2026-12-04 12:19:53,f9962ec8-f0ca-4a19-9432-2031caa1ba81,241.19,India,New
CONV3752,CMP006,2025-09-19 03:14:44,225289d2-be44-4dec-b21d-01df1b5852ef,101.57,India,Returning
CONV3753,CMP017,2026-02-11 10:36:57,b5ca84ea-1892-48f6-b815-b6c10ae755f7,112.8,UK,New
CONV3754,CMP009,2025-06-30 11:34:38,c5ec5144-6eb1-4fc5-814c-cc049502b716,127.95,Canada,New
CONV3755,CMP024,2026-11-18 06:31:19,4932cd55-bc04-4e66-a92c-623365991d6d,272.25,India,VIP
CONV3756,CMP008,2026-03-07 12:48:19,97419801-2796-4f7d-806f-236bbbfd872e,262.82,USA,Returning
CONV3757,CMP027,2026-04-17 09:51:57,6d471df6-470b-464e-b179-9b62e690419a,220.38,India,New
CONV3758,CMP036,2025-12-23 12:22:21,0c8fcb05-0b8d-4b72-bdad-e8e7dfb23ef3,257.52,Canada,Returning
CONV3759,CMP010,2026-10-08 10:49:54,1d1e4b6e-5fe0-4556-a0c5-15bfbbf3218c,139.31,USA,New
CONV3760,CMP038,2025-01-29 20:27:23,e14ce988-fc50-4b37-b254-2950632ea74c,225.3,India,VIP
CONV3761,CMP001,2026-03-07 21:43:50,276559bb-efc0-43a1-8017-f9f9409d9fac,161.34,India,New
CONV3762,CMP024,2026-09-29 03:39:21,7c8fc56b-b3f6-4fd8-8031-dee6bd0759cc,232.45,Germany,New
CONV3763,CMP005,2026-05-28 08:19:26,607ac4b9-3e2d-4fd8-b967-6da6003ed2b1,96.14,India,Returning
CONV3764,CMP029,2026-02-14 10:42:57,cb997c43-0ac8-406b-bebc-c1ac41f9ccff,37.41,India,New
CONV3765,CMP009,2025-07-10 12:18:01,d82efff2-cf51-462e-8c64-864c3edf8f4a,20.14,UK,New
CONV3766,CMP039,2026-02-27 21:39:51,8a86589c-9d5b-40d0-9aa1-8ca8d2e1f84c,66.16,USA,Returning
CONV3767,CMP034,2026-09-21 12:03:49,537cfa8a-9f63-4ab6-ac73-489756784ce5,78.54,India,New
CONV3768,CMP031,2026-07-27 01:59:56,92165ef7-4886-40c2-b339-d8ec4e1422e4,189.79,Canada,New
CONV3769,CMP009,2025-07-13 00:23:00,9e8fc44f-fc60-4721-82ab-c2b92208e340,204.8,UK,Returning
CONV3770,CMP038,2025-01-20 09:25:39,033822bd-a2e4-4c97-a4b8-f8cb5a983e52,205.21,India,Returning
CONV3771,CMP018,2026-07-01 00:42:41,d86ee1db-9e43-427e-a6a4-6f3c12bd72d1,58.3,Germany,Returning
CONV3772,CMP011,2026-04-16 07:07:38,f49ac529-3652-4b94-994e-fa02fa9d9aa0,172.72,UK,VIP
CONV3773,CMP020,2026-01-17 10:41:25,638384f1-6eb1-4d53-a124-aede89cff63f,220.93,UK,New
CONV3774,CMP018,2026-08-21 17:46:43,f1102a5d-f929-4ae5-892a-a3664a94090d,95.33,India,New
CONV3775,CMP023,2026-04-26 22:07:13,bc67e146-1d2e-44ff-806a-fb5b6552539f,83.13,India,Returning
CONV3776,CMP027,2026-04-08 21:32:06,eeb2c340-33d1-47a8-8258-243badd119c8,221.4,Germany,New
CONV3777,CMP036,2025-10-12 03:26:57,25cafec8-0b9c-4125-b65c-208c11d41296,246.19,USA,New
CONV3778,CMP037,2026-11-29 04:23:58,364996fb-2462-4569-b618-70d179e57631,234.22,India,Returning
CONV3779,CMP033,2025-09-17 19:40:47,49baaf60-7be3-44c3-9a86-8a0c7d885d2b,203.33,UK,Returning
CONV3780,CMP018,2026-09-12 10:39:48,6a95d98a-3e97-4310-a959-5b7b2e2ad8f4,154.34,India,New
CONV3781,CMP039,2026-03-08 23:52:54,287a38c6-a37c-4a6f-a0cc-6cfa79dc0ba2,31.54,Canada,New
